Date,DAX_Price,DAX_Open,DAX_High,DAX_Low,DAX_Volume,DJI_Price,DJI_Open,DJI_High,DJI_Low,DJI_Volume,FCHI_Price,FCHI_Open,FCHI_High,FCHI_Low,FCHI_Volume,FTSE_Price,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Volume,IBEX_Price,IBEX_Open,IBEX_High,IBEX_Low,IBEX_Volume,IXIC_Price,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Volume,N225_Price,N225_Open,N225_High,N225_Low,N225_Volume,NOMXIBB_Price,NOMXIBB_Open,NOMXIBB_High,NOMXIBB_Low,NOMXIBB_Volume,NOMXINOM_Price,NOMXINOM_Open,NOMXINOM_High,NOMXINOM_Low,NOMXINOM_Volume,NOMXIREAL_Price,NOMXIREAL_Open,NOMXIREAL_High,NOMXIREAL_Low,NOMXIREAL_Volume,OMXC20_Price,OMXC20_Open,OMXC20_High,OMXC20_Low,OMXC20_Volume,OMXI8_Price,OMXI8_Open,OMXI8_High,OMXI8_Low,OMXI8_Volume,OMXIGI_Price,OMXIGI_Open,OMXIGI_High,OMXIGI_Low,OMXIGI_Volume,OMXIMCPI_Price,OMXIMCPI_Open,OMXIMCPI_High,OMXIMCPI_Low,OMXIMCPI_Volume,OMXIPI_Price,OMXIPI_Open,OMXIPI_High,OMXIPI_Low,OMXIPI_Volume,OMXISCPI_Price,OMXISCPI_Open,OMXISCPI_High,OMXISCPI_Low,OMXISCPI_Volume,OMXS30_Price,OMXS30_Open,OMXS30_High,OMXS30_Low,OMXS30_Volume,PSI20_Price,PSI20_Open,PSI20_High,PSI20_Low,PSI20_Volume,SSMI_Price,SSMI_Open,SSMI_High,SSMI_Low,SSMI_Volume,STOXX50E_Price,STOXX50E_Open,STOXX50E_High,STOXX50E_Low,STOXX50E_Volume,VIX_Price,VIX_Open,VIX_High,VIX_Low,VIX_Volume
2014-07-11,9666.34,9672.17,9708.43,9623.36,62.28M,16943.81,16918.31,16949.46,16860.3,60.60M,4316.5,4309.65,4330.48,4299.37,96.06M,6690.17,6672.37,6696.1,6663.67,533.17M,10538.8,10563.7,10681.5,10489.8,240.40M,4415.49,4401.05,4417.16,4389.29,365.72M,15164.04,15102.59,15204.01,15101.49,123.57K,,,,,,,,,,,,,,,,729.43,726.3,731.01,726.3,-,1118.99,1118.92,1121.14,1118.92,-,376.68,376.96,377.22,376.44,-,55.42,55.38,55.47,55.35,-,824.38,824.99,825.55,823.84,-,154.62,154.9,155.08,154.62,-,1362.35,1359.45,1366.53,1356.24,58.77M,6142.87,6111.25,6266.9,6107.05,874.35M,8468.52,8487.54,8504.6,8427.57,36.40M,3157.05,3157.35,3174.16,3143.95,48.85M,12.08,12.5,12.68,12.07,-
2014-07-14,9783.01,9710.92,9793.78,9693.89,56.26M,17055.42,16950.93,17088.43,16950.93,60.57M,4350.04,4327.66,4355.76,4324.06,78.37M,6746.14,6690.17,6760.73,6690.17,468.49M,10606.3,10602.5,10640.0,10526.6,189.42M,4440.42,4441.39,4451.6,4432.95,377.89M,15296.82,15199.18,15324.95,15179.49,96.29K,,,,,,,,,,,,,,,,736.21,733.46,737.44,733.23,-,1122.47,1118.82,1122.96,1117.73,-,377.4,376.74,377.58,376.49,-,55.54,55.41,55.56,55.37,-,825.95,824.5,826.34,823.96,-,154.74,154.72,154.92,154.71,-,1382.55,1369.0,1383.04,1367.96,55.31M,6181.73,6226.24,6231.49,6148.26,646.86M,8565.67,8494.81,8593.24,8489.77,36.12M,3185.86,3161.4,3190.47,3161.4,42.58M,11.82,11.6,11.83,11.4,-
2014-07-15,9719.41,9764.69,9788.71,9711.86,72.13M,17060.68,17055.03,17120.34,17006.39,101.73M,4305.31,4344.5,4352.58,4303.47,101.08M,6710.45,6746.14,6764.0,6709.15,604.33M,10475.9,10545.1,10581.4,10427.7,246.84M,4416.39,4444.91,4451.93,4389.7,444.64M,15395.16,15354.43,15441.54,15346.09,101.00K,,,,,,,,,,,,,,,,732.92,737.04,740.02,732.72,-,1109.34,1122.47,1122.97,1109.34,-,374.57,377.41,377.59,374.57,-,55.21,55.54,55.58,55.21,-,819.75,825.96,826.36,819.75,-,152.76,154.75,154.75,152.76,-,1372.25,1384.19,1386.03,1368.83,66.76M,6111.85,6183.34,6220.62,6064.65,626.13M,8574.32,8555.33,8616.04,8555.29,38.85M,3153.75,3180.5,3183.85,3150.56,50.73M,11.96,11.53,12.47,11.46,-
2014-07-16,9859.27,9747.88,9871.58,9747.52,69.46M,17138.2,17061.91,17139.35,17061.91,111.50M,4369.06,4322.96,4374.22,4322.96,106.37M,6784.67,6710.45,6792.55,6710.45,610.71M,10668.4,10522.2,10680.2,10496.6,225.51M,4425.97,4446.17,4448.87,4419.71,492.61M,15379.3,15369.66,15423.96,15355.0,98.22K,,,,,,,,,,,,,,,,741.1,737.26,743.05,736.65,-,1112.42,1109.19,1113.36,1105.55,-,376.24,374.57,376.41,373.74,-,55.51,55.07,55.51,55.07,-,823.41,819.76,823.79,817.93,-,153.0,152.76,153.31,152.57,-,1393.12,1374.86,1393.12,1374.86,74.87M,6299.5,6144.99,6316.75,6144.99,569.15M,8617.07,8604.97,8651.28,8597.26,32.83M,3202.94,3164.24,3203.48,3164.24,51.68M,11.0,10.81,11.45,10.59,-
2014-07-17,9753.88,9819.45,9845.85,9743.62,76.54M,16976.81,17133.45,17151.56,16966.19,99.24M,4316.12,4345.98,4362.28,4311.12,102.51M,6738.32,6784.67,6784.67,6727.71,631.29M,10543.3,10617.6,10643.0,10507.8,208.17M,4363.45,4411.52,4425.38,4352.23,505.57M,15370.26,15422.87,15465.74,15347.85,102.49K,,,,,,,,,,,,,,,,739.81,739.76,741.38,735.88,-,1117.84,1115.44,1118.33,1115.44,-,376.61,376.74,377.26,376.06,-,55.39,55.6,55.63,55.32,-,824.21,824.49,825.63,823.02,-,154.71,153.01,154.88,152.98,-,1376.36,1389.7,1390.88,1376.36,91.92M,6249.99,6247.59,6266.78,6187.66,325.16M,8548.08,8568.6,8613.71,8537.51,32.26M,3157.82,3190.23,3193.42,3155.37,48.30M,14.54,11.35,15.38,10.85,-
2014-07-18,9720.02,9703.67,9721.08,9655.51,118.11M,17100.18,16978.16,17113.51,16977.52,112.53M,4335.31,4296.84,4335.31,4284.42,111.18M,6749.45,6738.32,6749.89,6690.9,584.83M,10527.0,10477.5,10527.0,10425.3,201.07M,4432.15,4379.94,4434.44,4378.22,494.56M,15215.71,15174.08,15220.5,15110.45,92.21K,,,,,,,,,,,,,,,,732.28,733.86,734.23,729.73,-,1119.08,1118.3,1122.12,1118.09,-,376.91,376.7,377.55,376.7,-,55.43,55.42,55.51,55.36,-,824.86,824.42,826.27,824.42,-,154.86,154.88,155.44,154.86,-,1387.37,1379.17,1388.82,1373.45,127.99M,6199.85,6182.02,6202.45,6149.67,290.63M,8511.43,8522.25,8530.03,8489.12,38.64M,3164.21,3149.18,3164.21,3132.12,48.78M,12.06,13.34,13.55,12.04,-
2014-07-21,9612.05,9711.68,9717.7,9597.62,65.24M,17051.73,17095.11,17095.11,16974.34,67.59M,4304.74,4334.62,4336.79,4295.36,78.39M,6728.44,6749.45,6753.42,6715.78,470.70M,10482.0,10521.7,10530.6,10447.6,156.59M,4424.7,4421.2,4432.41,4404.51,379.18M,,,,,,,,,,,,,,,,,,,,,727.43,733.1,733.22,725.91,-,1116.36,1118.59,1118.59,1113.42,-,376.08,376.9,376.9,375.24,-,55.29,55.4,55.4,55.15,-,823.05,824.86,824.86,821.21,-,154.7,154.86,154.87,154.5,-,1383.53,1388.28,1389.92,1378.64,70.10M,6202.79,6218.8,6223.86,6163.51,244.76M,8513.96,8513.23,8525.68,8477.9,33.57M,3137.06,3165.02,3165.02,3130.84,37.75M,12.81,12.85,13.62,12.46,-
2014-07-22,9734.33,9682.21,9735.71,9647.74,62.37M,17113.54,17054.97,17133.43,17040.13,77.96M,4369.52,4323.71,4373.7,4315.66,99.48M,6795.34,6728.44,6801.84,6728.44,537.78M,10648.9,10531.0,10667.9,10504.7,231.98M,4456.02,4444.94,4464.13,4443.35,403.35M,15343.28,15296.42,15392.02,15287.93,115.43K,,,,,,,,,,,,,,,,741.16,730.32,742.05,730.32,-,1113.55,1116.36,1116.36,1113.42,-,375.16,376.08,376.08,375.08,-,55.15,55.24,55.24,55.15,-,821.05,823.06,823.06,820.87,-,154.36,154.72,154.72,154.22,-,1399.09,1389.99,1399.09,1389.98,64.10M,6273.64,6224.92,6288.04,6184.68,319.06M,8594.21,8543.04,8598.05,8526.24,45.93M,3189.22,3147.47,3191.54,3147.47,45.05M,12.24,11.97,12.24,11.69,-
2014-07-23,9753.56,9727.43,9802.06,9723.98,64.74M,17086.63,17117.01,17121.05,17058.05,73.44M,4376.32,4360.2,4396.7,4356.3,85.00M,6798.15,6795.34,6822.65,6773.11,588.95M,10659.1,10624.2,10700.0,10604.8,213.23M,4473.7,4468.16,4480.73,4457.94,448.41M,15328.56,15367.16,15376.2,15317.37,100.11K,,,,,,,,,,,,,,,,741.49,740.91,743.23,739.11,-,1112.29,1113.55,1116.45,1112.29,-,374.88,375.17,375.66,374.88,-,55.09,55.15,55.24,55.09,-,820.42,821.07,822.14,820.42,-,154.43,154.39,154.43,154.37,-,1398.13,1396.36,1401.91,1395.34,65.13M,6377.43,6292.52,6391.49,6292.52,579.34M,8605.1,8564.2,8612.2,8562.5,46.98M,3193.13,3183.19,3209.5,3178.41,43.68M,11.52,11.54,12.16,11.41,-
2014-07-24,9794.06,9772.15,9810.47,9674.68,70.37M,17083.8,17092.02,17119.83,17061.07,66.39M,4410.65,4376.69,4415.29,4347.76,109.27M,6821.46,6798.15,6821.46,6767.33,541.59M,10860.7,10668.3,10860.7,10618.1,335.62M,4472.11,4481.61,4485.5,4465.94,456.08M,15284.42,15350.28,15383.11,15232.14,121.97K,,,,,,,,,,,,,,,,739.89,743.95,746.1,736.43,-,1129.13,1115.62,1129.59,1115.62,-,383.92,375.62,383.92,375.62,-,56.81,55.23,56.81,55.23,-,840.21,822.05,840.21,822.05,-,154.49,154.45,154.69,154.43,-,1405.7,1398.6,1407.55,1397.04,66.71M,6467.83,6377.38,6487.17,6365.89,623.31M,8637.01,8636.63,8661.26,8592.79,44.36M,3220.07,3190.22,3223.88,3170.04,55.90M,11.84,11.43,12.06,11.43,-
2014-07-25,9644.01,9770.24,9794.85,9620.58,73.40M,16960.57,17079.5,17082.33,16915.65,67.29M,4330.55,4390.85,4395.38,4317.49,96.45M,6791.55,6821.46,6830.77,6780.65,661.62M,10888.1,10839.6,10941.9,10832.1,273.05M,4449.56,4448.06,4457.95,4430.43,420.14M,15457.87,15342.46,15457.87,15341.69,119.90K,,,,,,,,,,,,,,,,741.99,738.81,744.74,737.21,-,1134.05,1129.13,1136.41,1129.13,-,387.34,383.31,388.49,383.31,-,57.47,56.7,57.69,56.7,-,847.69,838.87,850.21,838.87,-,154.5,154.46,154.52,154.16,-,1404.12,1403.04,1408.57,1401.0,48.94M,6449.68,6474.03,6562.96,6438.69,592.41M,8571.48,8602.14,8620.36,8551.95,36.62M,3174.99,3213.23,3220.49,3165.77,47.89M,12.69,12.03,12.75,12.03,-
2014-07-28,9598.17,9660.71,9665.05,9527.59,72.00M,16982.59,16956.91,17001.38,16877.72,66.19M,4344.77,4352.5,4358.47,4308.26,80.02M,6788.07,6791.55,6809.61,6761.77,528.42M,10879.8,10940.5,10963.9,10801.6,200.63M,4444.91,4451.12,4455.39,4413.91,430.75M,15529.4,15426.98,15556.62,15426.98,115.62K,,,,,,,,,,,,,,,,739.53,741.85,741.85,736.33,-,1126.13,1134.05,1134.05,1126.13,-,382.65,387.32,387.32,382.57,-,56.66,57.47,57.47,56.64,-,837.43,847.66,847.66,837.27,-,153.67,154.47,154.49,153.67,-,1400.87,1405.66,1408.2,1395.23,43.57M,6468.4,6474.76,6484.62,6434.62,504.44M,8530.09,8567.96,8568.0,8491.72,34.67M,3171.55,3183.03,3189.44,3147.85,35.77M,12.56,12.93,13.64,12.54,-
2014-07-29,9653.63,9607.1,9692.33,9573.48,66.00M,16912.11,16984.33,17056.46,16912.11,75.98M,4365.58,4349.43,4389.76,4332.3,85.74M,6807.75,6788.07,6833.67,6784.04,527.06M,10901.2,10901.6,10964.3,10854.2,199.82M,4442.7,4456.07,4470.97,4441.03,486.03M,15618.07,15564.79,15632.7,15556.02,98.84K,,,,,,,,,,,,,,,,743.09,741.37,744.93,740.55,-,1133.36,1129.47,1134.61,1129.47,-,384.0,383.38,384.35,383.38,-,56.94,56.8,56.97,56.8,-,840.39,839.04,841.16,839.03,-,153.48,153.69,153.88,153.48,-,1397.89,1403.38,1404.72,1397.18,42.02M,6384.73,6471.93,6475.05,6376.22,450.75M,8532.11,8538.65,8563.06,8502.07,47.11M,3190.54,3176.1,3206.06,3163.69,41.74M,13.28,12.35,13.35,12.12,-
2014-07-30,9593.68,9646.43,9704.01,9572.9,79.99M,16880.36,16920.11,16983.94,16817.16,77.75M,4312.3,4360.18,4378.7,4303.66,117.32M,6773.44,6807.75,6815.29,6758.24,692.78M,10937.4,10927.8,11016.1,10888.6,241.84M,4462.9,4468.44,4476.06,4444.51,457.16M,15646.23,15616.89,15666.62,15594.89,117.50K,,,,,,,,,,,,,,,,743.88,743.74,747.75,743.56,-,1131.92,1132.25,1132.9,1130.68,-,386.49,384.0,386.85,383.76,-,57.39,56.89,57.46,56.89,-,845.85,840.39,846.63,839.86,-,153.66,153.48,153.83,153.45,-,1398.23,1399.31,1402.96,1395.86,46.05M,6172.16,6316.39,6329.39,6162.41,439.58M,8497.38,8512.75,8536.38,8473.77,52.93M,3169.23,3184.79,3210.67,3163.63,44.44M,13.33,12.63,14.07,12.53,-
2014-07-31,9407.48,9576.16,9582.74,9395.35,131.08M,16563.3,16869.63,16869.63,16563.3,101.67M,4246.14,4335.2,4337.74,4238.27,222.48M,6730.11,6773.44,6797.09,6716.29,919.87M,10707.2,10934.9,10943.9,10663.3,302.66M,4369.77,4421.29,4430.8,4367.15,574.24M,15620.77,15732.78,15759.66,15618.85,154.14K,,,,,,,,,,,,,,,,737.23,746.06,747.6,734.35,-,1143.46,1143.01,1145.02,1139.33,-,391.29,388.31,391.29,387.61,-,58.31,57.74,58.31,57.62,-,856.33,849.83,856.33,848.29,-,153.68,153.69,153.69,153.23,-,1379.87,1400.02,1400.36,1377.29,67.47M,5979.49,6110.18,6163.73,5887.89,984.63M,8410.27,8479.61,8506.54,8395.87,52.49M,3115.51,3174.4,3178.76,3109.26,65.22M,16.95,14.35,17.11,14.26,-
2014-08-01,9210.08,9379.74,9394.48,9185.41,141.58M,16493.37,16561.7,16584.75,16437.07,84.86M,4202.78,4236.35,4243.07,4182.02,224.46M,6679.18,6730.11,6730.11,6624.72,695.02M,10514.0,10682.8,10701.4,10478.3,297.75M,4352.64,4363.39,4385.05,4324.02,504.65M,15523.11,15511.54,15602.13,15501.15,143.26K,,,,,,,,,,,,,,,,723.57,734.03,736.43,719.02,-,1160.31,1142.35,1160.31,1142.35,-,396.95,391.29,396.95,391.05,-,59.25,58.26,59.25,58.26,-,868.74,856.35,868.74,855.82,-,154.99,153.69,155.65,153.69,-,1361.44,1378.89,1383.55,1360.53,67.75M,5797.67,5980.24,5999.87,5758.86,658.70M,,,,,,3072.57,3118.83,3118.83,3064.6,72.84M,17.03,16.67,17.57,15.52,-
2014-08-04,9154.14,9222.05,9243.23,9130.34,85.30M,16569.28,16493.72,16596.22,16447.2,76.26M,4217.22,4222.78,4240.12,4204.66,127.19M,6677.52,6679.18,6715.56,6669.93,522.83M,10496.2,10585.8,10589.4,10463.9,206.95M,4383.89,4365.62,4395.38,4343.03,435.81M,15474.5,15474.65,15535.62,15440.21,123.63K,,,,,,,,,,,,,,,,724.09,727.15,729.78,723.85,-,,,,,,,,,,,,,,,,,,,,,,,,,,1361.03,1369.17,1371.54,1360.14,49.87M,5854.36,5802.06,5911.0,5782.25,586.54M,8304.04,8382.25,8409.78,8286.38,58.68M,3070.46,3082.59,3094.91,3061.85,46.29M,15.12,16.64,16.8,14.69,-
2014-08-05,9189.74,9186.03,9237.14,9152.38,80.56M,16429.47,16559.97,16559.97,16369.55,76.63M,4232.88,4240.57,4252.68,4217.62,132.16M,6682.48,6677.52,6713.52,6671.46,512.85M,10353.8,10524.7,10534.7,10314.4,258.78M,4352.84,4364.59,4383.02,4333.58,467.51M,15320.31,15506.87,15507.32,15313.84,131.55K,,,,,,,,,,,,,,,,733.3,727.27,734.03,726.71,-,1155.52,1161.31,1161.31,1153.66,-,396.32,396.97,397.94,395.5,-,59.13,59.28,59.45,58.99,-,867.34,868.78,870.89,865.56,-,154.98,155.02,155.02,154.74,-,1366.13,1364.51,1368.29,1360.47,54.22M,5816.42,5888.42,5927.68,5803.0,326.80M,8342.04,8322.13,8388.01,8309.01,46.47M,3072.2,3080.8,3095.13,3061.28,57.28M,16.87,15.54,17.14,15.1,-
2014-08-06,9130.04,9084.52,9166.21,9030.72,98.90M,16443.34,16425.1,16490.7,16372.32,78.60M,4207.14,4207.2,4222.76,4169.8,137.28M,6636.16,6682.48,6682.48,6588.43,803.80M,10246.2,10282.0,10330.3,10121.5,306.36M,4355.05,4326.28,4378.99,4325.04,444.29M,15159.79,15260.0,15271.14,15121.43,135.49K,,,,,,,,,,,,,,,,723.62,729.3,729.95,718.54,-,1152.49,1155.52,1160.04,1151.99,-,394.1,396.31,397.11,394.02,-,58.81,59.17,59.36,58.8,-,862.5,867.34,869.07,862.32,-,154.0,154.98,154.98,154.0,-,1344.3,1358.39,1358.48,1342.19,80.38M,5579.68,5739.4,5759.11,5563.79,1.04B,8290.16,8302.28,8304.34,8218.84,54.01M,3050.37,3062.21,3062.21,3018.26,68.87M,16.37,17.22,17.3,15.7,-
2014-08-07,9038.97,9081.29,9166.04,9025.82,97.95M,16368.27,16448.29,16504.35,16333.78,80.43M,4149.83,4209.61,4209.61,4146.27,135.52M,6597.37,6636.16,6649.05,6589.78,565.63M,10078.6,10235.8,10258.9,10049.9,321.04M,4334.97,4373.24,4379.7,4321.89,456.47M,15232.37,15138.72,15243.06,15061.99,143.07K,,,,,,,,,,,,,,,,715.35,725.86,728.21,712.67,-,1153.29,1152.49,1157.48,1151.27,-,396.59,394.14,397.08,393.88,-,59.24,58.81,59.34,58.73,-,867.94,862.57,869.02,862.01,-,154.41,154.06,154.42,154.06,-,1334.4,1344.69,1349.7,1334.06,67.13M,5453.29,5497.23,5544.74,5371.84,1.37B,8306.75,8298.83,8345.09,8280.44,61.42M,3012.88,3049.41,3060.37,3008.33,70.28M,16.66,15.5,17.25,15.44,-
2014-08-08,9009.32,8928.19,9061.0,8903.49,102.52M,16553.93,16369.68,16556.59,16364.22,82.42M,4147.81,4114.09,4165.26,4109.31,124.10M,6567.36,6597.37,6597.37,6528.73,645.42M,10104.8,9981.2,10183.0,9946.9,274.09M,4370.9,4340.88,4373.11,4327.87,435.75M,14778.37,15063.73,15074.32,14753.84,177.20K,,,,,,,,,,,,,,,,704.74,707.86,709.49,692.41,-,1145.16,1151.68,1151.68,1137.48,-,393.51,396.17,396.18,391.52,-,58.63,59.16,59.16,58.27,-,861.19,867.03,867.05,856.85,-,154.69,154.42,154.83,154.42,-,1331.56,1325.0,1333.85,1320.99,72.13M,5409.55,5368.36,5471.65,5327.08,898.39M,8274.65,8263.28,8282.13,8183.55,62.16M,3006.83,3001.42,3025.66,2977.52,64.68M,15.77,16.43,17.09,15.53,-
2014-08-11,9180.74,9106.67,9199.0,9089.31,81.23M,16569.98,16557.27,16627.99,16557.27,65.56M,4197.7,4182.75,4206.27,4165.35,97.13M,6632.82,6567.36,6645.83,6567.36,494.37M,10193.5,10226.6,10245.7,10148.6,173.37M,4401.33,4387.38,4415.78,4384.15,366.75M,15130.52,15022.64,15161.54,14973.71,114.56K,,,,,,,,,,,,,,,,717.45,715.55,719.02,714.33,-,1149.89,1145.4,1149.89,1145.4,-,391.71,393.51,393.51,390.7,-,58.28,58.63,58.63,58.12,-,857.27,861.21,861.21,855.05,-,154.74,154.7,154.81,154.36,-,1357.36,1341.45,1358.16,1339.83,64.98M,5360.89,5381.28,5412.09,5345.91,472.53M,8329.86,8312.15,8359.25,8308.44,39.22M,3047.56,3019.44,3053.52,3019.44,42.84M,14.23,15.16,15.16,13.72,-
2014-08-12,9069.47,9166.92,9171.94,9050.0,74.77M,16560.54,16565.55,16589.31,16518.06,62.77M,4162.16,4188.05,4193.15,4150.9,93.58M,6632.42,6632.82,6643.7,6612.52,448.28M,10241.5,10195.9,10324.1,10161.9,190.72M,4389.25,4394.69,4407.08,4371.84,366.69M,15161.31,15164.73,15235.98,15125.93,89.26K,,,,,,,,,,,,,,,,719.38,720.02,721.93,716.98,-,1155.71,1150.38,1155.71,1148.03,-,392.49,391.71,392.49,391.39,-,58.4,58.29,58.4,58.23,-,858.97,857.26,858.97,856.55,-,154.94,154.73,154.94,154.57,-,1349.96,1356.5,1356.5,1346.93,62.41M,5351.22,5365.38,5382.42,5322.81,275.88M,8329.8,8335.76,8362.33,8315.94,38.53M,3023.77,3042.79,3051.24,3017.64,43.15M,14.13,14.42,14.74,13.76,-
2014-08-13,9198.88,9133.84,9213.61,9118.15,82.25M,16651.8,16567.54,16670.29,16567.54,66.02M,4194.79,4187.46,4204.38,4178.79,96.50M,6656.68,6632.42,6664.34,6625.98,527.73M,10304.0,10304.1,10330.2,10250.5,183.23M,4434.12,4407.86,4434.31,4403.64,372.80M,15213.63,15111.76,15235.9,15108.53,96.30K,,,,,,,,,,,,,,,,722.94,722.64,723.48,718.65,-,1147.31,1155.55,1155.78,1147.31,-,391.46,392.49,392.86,391.46,-,58.2,58.42,58.43,58.2,-,856.73,858.97,859.77,856.73,-,155.02,154.93,155.33,154.81,-,1361.82,1356.2,1361.82,1354.81,64.22M,5451.8,5394.97,5451.8,5388.96,486.83M,8388.71,8351.78,8388.71,8343.09,28.42M,3056.17,3032.35,3062.24,3032.35,38.85M,12.9,13.57,13.93,12.84,-
2014-08-14,9225.1,9161.81,9265.92,9149.41,80.39M,16713.58,16657.32,16714.22,16651.67,62.37M,4205.43,4176.93,4217.39,4166.18,88.59M,6685.26,6656.68,6694.64,6641.81,512.93M,10294.8,10274.1,10339.2,10210.7,156.13M,4453.0,4438.13,4453.0,4433.94,334.04M,15314.57,15284.38,15338.85,15272.9,92.73K,,,,,,,,,,,,,,,,721.31,720.61,723.59,718.31,-,1152.92,1149.54,1154.94,1149.54,-,392.16,391.47,392.61,391.21,-,58.35,58.15,58.43,58.15,-,858.24,856.74,859.23,856.16,-,154.87,155.03,155.06,154.84,-,1353.94,1355.49,1357.64,1350.04,55.15M,5507.64,5448.37,5551.9,5448.37,657.84M,8430.1,8365.82,8435.52,8365.56,38.37M,3058.16,3048.67,3072.27,3032.05,44.60M,12.42,13.05,13.13,12.42,-
2014-08-15,9092.6,9239.0,9324.57,9067.58,110.26M,16662.91,16717.01,16775.27,16575.42,109.18M,4174.36,4216.9,4256.34,4168.08,110.74M,6689.08,6685.26,6742.82,6685.25,545.28M,10222.2,10320.8,10417.7,10203.7,197.00M,4464.93,4479.64,4482.47,4427.13,507.50M,15318.34,15317.15,15328.34,15276.99,88.66K,,,,,,,,,,,,,,,,718.58,723.79,727.37,718.58,-,1149.84,1153.91,1154.89,1146.02,-,391.46,392.52,392.67,390.84,-,58.24,58.42,58.45,58.13,-,856.73,859.03,859.37,855.36,-,154.69,154.87,154.87,154.55,-,1352.98,1359.54,1368.51,1352.98,66.50M,5523.34,5526.28,5586.48,5518.1,242.43M,8366.73,8460.43,8483.51,8366.73,47.22M,3033.52,3063.28,3093.74,3028.61,50.60M,13.15,11.91,14.94,11.89,-
2014-08-18,9245.33,9220.99,9261.65,9195.11,63.82M,16838.74,16664.45,16840.28,16664.45,75.67M,4230.65,4227.88,4241.86,4211.38,73.94M,6741.25,6689.08,6745.72,6689.08,413.05M,10353.4,10350.4,10372.2,10284.1,150.18M,4508.31,4490.53,4509.15,4486.44,395.42M,15322.6,15318.5,15365.35,15303.39,77.31K,,,,,,,,,,,,,,,,727.4,723.86,728.58,723.47,-,1129.98,1143.8,1143.8,1125.86,-,387.8,390.49,390.49,387.25,-,57.58,58.05,58.05,57.47,-,848.7,854.59,854.59,847.5,-,154.21,154.7,154.7,154.15,-,1369.32,1365.07,1369.32,1362.32,46.57M,5654.35,5603.73,5657.87,5583.76,325.34M,8453.59,8436.34,8465.33,8423.79,30.24M,3073.45,3056.65,3081.71,3056.65,37.15M,12.32,12.85,12.85,12.26,-
2014-08-19,9334.28,9276.19,9350.27,9276.18,57.79M,16919.59,16839.06,16929.13,16839.06,67.22M,4254.45,4243.83,4258.83,4235.28,65.90M,6779.31,6741.25,6782.9,6740.65,459.71M,10386.5,10407.5,10416.6,10367.2,119.98M,4527.51,4514.26,4528.91,4513.92,373.14M,15449.79,15451.94,15476.05,15429.11,94.21K,,,,,,,,,,,,,,,,735.68,734.27,735.75,732.63,-,1129.94,1124.94,1131.78,1124.94,-,387.72,386.98,388.07,386.97,-,57.61,57.43,57.65,57.43,-,848.53,846.9,849.3,846.88,-,153.85,154.22,154.22,153.85,-,1376.61,1371.7,1376.61,1369.6,54.33M,5697.25,5695.85,5711.2,5647.76,502.48M,8525.38,8473.33,8527.87,8473.33,29.18M,3091.11,3079.12,3095.17,3079.12,31.39M,12.21,12.14,12.46,11.91,-
